diagnostic_label,scope,aggregation_variant,year,excluded_province_id_legacy63,baseline_correlation,leave_one_out_correlation,correlation_change,influence_disposition
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_19,0.5423517271081965,0.553991438100616,0.01163971099241956,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_20,0.5423517271081965,0.5308738354742982,-0.01147789163389823,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_22,0.5423517271081965,0.5515235458812487,0.009171818773052287,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_24,0.5423517271081965,0.5300176279696198,-0.012334099138576637,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_25,0.5423517271081965,0.5707882147365138,0.028436487628317297,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_26,0.5423517271081965,0.5330143542359944,-0.009337372872202043,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_27,0.5423517271081965,0.5682195922224783,0.02586786511428185,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_30,0.5423517271081965,0.5358851676340338,-0.0064665594741626364,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_31,0.5423517271081965,0.5467136743108494,0.004361947202652927,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_33,0.5423517271081965,0.5586502142290135,0.01629848712081705,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_34,0.5423517271081965,0.5459833796745059,0.0036316525663094845,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_35,0.5423517271081965,0.5429866534081315,0.0006349262999350014,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_36,0.5423517271081965,0.5718890470228323,0.029537319914635818,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_37,0.5423517271081965,0.5426089148031262,0.00025718769492977245,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_38,0.5423517271081965,0.5412742383987745,-0.0010774887094219254,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_40,0.5423517271081965,0.5262906070669019,-0.016061120041294563,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_42,0.5423517271081965,0.5220095695435097,-0.020342157564686714,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_44,0.5423517271081965,0.5329136239413262,-0.009438103166870215,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_45,0.5423517271081965,0.5450012593014925,0.0026495321932960003,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_46,0.5423517271081965,0.5463863008531782,0.004034573744981729,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_48,0.5423517271081965,0.52664316309824,-0.01570856400995646,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_49,0.5423517271081965,0.5445227904018193,0.0021710632936228214,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_51,0.5423517271081965,0.5504658777872342,0.008114150679037757,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_52,0.5423517271081965,0.5658272477241122,0.023475520615915735,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_54,0.5423517271081965,0.5496096702825558,0.007257943174359349,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_56,0.5423517271081965,0.5304709142956261,-0.011880812812570363,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_58,0.5423517271081965,0.5488038279252114,0.006452100817014972,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_60,0.5423517271081965,0.5490487403011366,0.006697013192940138,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_62,0.5423517271081965,0.5445731555491532,0.002221428440956741,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_64,0.5423517271081965,0.5294636113489456,-0.012888115759250862,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_66,0.5423517271081965,0.5489045582198795,0.006552831111683033,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_67,0.5423517271081965,0.548174263583536,0.00582253647533959,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_68,0.5423517271081965,0.5369108926276445,-0.005440834480551993,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_70,0.5423517271081965,0.5395366408157507,-0.0028150862924457565,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_72,0.5423517271081965,0.5202971545341528,-0.02205457257404364,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_74,0.5423517271081965,0.5212037271861654,-0.02114799992203109,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_75,0.5423517271081965,0.5294636113489456,-0.012888115759250862,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_77,0.5423517271081965,0.5379937296607569,-0.004357997447439588,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_79,0.5423517271081965,0.5198438682081467,-0.022507858900049804,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_80,0.5423517271081965,0.5364643668283751,-0.005887360279821396,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_82,0.5423517271081965,0.5348023169663523,-0.007549410141844182,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_83,0.5423517271081965,0.5428103753924624,0.00045864828426589455,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_84,0.5423517271081965,0.5450768070224935,0.002725079914297046,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_86,0.5423517271081965,0.5439184086338109,0.001566681525614455,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_87,0.5423517271081965,0.5420045330351179,-0.00034719407307859385,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_89,0.5423517271081965,0.542306723919122,-4.50031890744107e-05,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_91,0.5423517271081965,0.5487534627778774,0.006401735669680941,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_92,0.5423517271081965,0.5389826241950765,-0.0033691029131199812,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_93,0.5423517271081965,0.5437169480444749,0.001365220936278444,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_94,0.5423517271081965,0.5491060188092156,0.006754291701019155,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_95,0.5423517271081965,0.536212541091705,-0.006139186016491438,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2021,VN_LEGACY63_96,0.5423517271081965,0.5643666584514253,0.02201493134322885,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_01,0.48787278731386163,0.46752036669995056,-0.02035242061391107,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_02,0.48787278731386163,0.5060690002518256,0.018196212937963918,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_04,0.48787278731386163,0.48398997724785076,-0.0038828100660108777,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_06,0.48787278731386163,0.47039121624499747,-0.017481571068864166,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_08,0.48787278731386163,0.49962226139511445,0.01174947408125282,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_10,0.48787278731386163,0.4828063813827877,-0.005066405931073936,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_11,0.48787278731386163,0.558329870730116,0.07045708341625434,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_12,0.48787278731386163,0.48817033711169083,0.00029754979782919966,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_14,0.48787278731386163,0.4680240245148711,-0.01984876279899056,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_15,0.48787278731386163,0.47144889765633047,-0.016423889657531165,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_17,0.48787278731386163,0.5134791423114459,0.025606354997584235,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_19,0.48787278731386163,0.4733627973530284,-0.014509989960833247,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_20,0.48787278731386163,0.47560407462942444,-0.012268712684437189,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_22,0.48787278731386163,0.4999055641993384,0.01203277688547677,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_24,0.48787278731386163,0.4967828857468313,0.008910098432969693,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_25,0.48787278731386163,0.4961784963689268,0.008305709055065169,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_26,0.48787278731386163,0.49582593589848245,0.007953148584620817,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_27,0.48787278731386163,0.486281620305739,-0.0015911670081226181,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_30,0.48787278731386163,0.49116710111046785,0.0032943137966062186,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_31,0.48787278731386163,0.48907692117854784,0.0012041338646862076,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_33,0.48787278731386163,0.4899835052454047,0.002110717931543049,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_34,0.48787278731386163,0.49542300964654606,0.007550222332684431,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_35,0.48787278731386163,0.4905123459510712,0.002639558637209549,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_36,0.48787278731386163,0.5018194638960364,0.013946676582174744,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_37,0.48787278731386163,0.5228219947782211,0.03494920746435948,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_38,0.48787278731386163,0.5173824903770796,0.029509703063217985,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_40,0.48787278731386163,0.46646268528861756,-0.02141010202524407,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_42,0.48787278731386163,0.46882987701874385,-0.019042910295117788,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_44,0.48787278731386163,0.48038882387116927,-0.007483963442692365,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_45,0.48787278731386163,0.49255216010149916,0.004679372787637526,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_46,0.48787278731386163,0.4961533134781808,0.00828052616431918,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_48,0.48787278731386163,0.46973646108560074,-0.01813632622826089,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_49,0.48787278731386163,0.4900590539176428,0.002186266603781184,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_51,0.48787278731386163,0.4964555081671331,0.008582720853271442,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_52,0.48787278731386163,0.4952719123020699,0.007399124988208272,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_54,0.48787278731386163,0.503456351794528,0.015583564480666334,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_56,0.48787278731386163,0.4934335612776101,0.005560773963748489,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_58,0.48787278731386163,0.485223938894406,-0.0026488484194556183,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_60,0.48787278731386163,0.49247661142926114,0.004603824115399502,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_62,0.48787278731386163,0.5058927223966214,0.018019935082759786,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_64,0.48787278731386163,0.47225475016020324,-0.015618037153658393,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_66,0.48787278731386163,0.48600460850753285,-0.0018681788063287796,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_67,0.48787278731386163,0.4733627973530284,-0.014509989960833247,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_68,0.48787278731386163,0.4928291718997055,0.004956384585843854,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_70,0.48787278731386163,0.49061307751405536,0.002740290200193729,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_72,0.48787278731386163,0.4695853637411246,-0.01828742357273705,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_74,0.48787278731386163,0.46706707466652214,-0.02080571264733949,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_75,0.48787278731386163,0.4671174404480142,-0.020755346865847457,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_77,0.48787278731386163,0.480187360745201,-0.007685426568660614,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_79,0.48787278731386163,0.4657575643477288,-0.02211522296613283,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_80,0.48787278731386163,0.4704415820264894,-0.017431205287372242,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_82,0.48787278731386163,0.48091766457683577,-0.006955122737025865,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_83,0.48787278731386163,0.4840342483001762,-0.003838539013685416,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_84,0.48787278731386163,0.48257973536607335,-0.005293051947788285,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_86,0.48787278731386163,0.4931817323701499,0.005308945056288261,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_87,0.48787278731386163,0.4900842368083888,0.0022114494945271734,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_89,0.48787278731386163,0.47894736857291775,-0.00892541874094388,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_91,0.48787278731386163,0.48912728696003993,0.0012544996461782976,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_92,0.48787278731386163,0.4671174404480142,-0.020755346865847457,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_93,0.48787278731386163,0.4986464196620372,0.010773632348175577,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_94,0.48787278731386163,0.4900780659783429,0.0022052786644812805,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_95,0.48787278731386163,0.487314118826326,-0.0005586684875356074,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2022,VN_LEGACY63_96,0.48787278731386163,0.48406552592008883,-0.0038072613937727984,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_01,0.29627496159754224,0.288005842209967,-0.008269119387575241,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_02,0.29627496159754224,0.2985318929263932,0.002256931328850964,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_04,0.29627496159754224,0.2748105059051648,-0.021464455692377427,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_06,0.29627496159754224,0.27954471053360536,-0.016730251063936885,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_08,0.29627496159754224,0.29450278260431617,-0.00177217899322607,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_10,0.29627496159754224,0.2921860441691219,-0.0040889174284203245,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_11,0.29627496159754224,0.317569439198207,0.021294477600664774,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_12,0.29627496159754224,0.3481403137669663,0.05186535216942406,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_14,0.29627496159754224,0.3329807861801516,0.03670582458260935,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_15,0.29627496159754224,0.2748105059051648,-0.021464455692377427,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_17,0.29627496159754224,0.29143058598373245,-0.004844375613809793,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_19,0.29627496159754224,0.29807861801515956,0.0018036564176173164,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_20,0.29627496159754224,0.28624310644405837,-0.01003185515348387,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_22,0.29627496159754224,0.29807861801515956,0.0018036564176173164,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_24,0.29627496159754224,0.2932940495076931,-0.0029809120898491304,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_25,0.29627496159754224,0.2921860441691219,-0.0040889174284203245,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_26,0.29627496159754224,0.28760293117775937,-0.008672030419782872,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_27,0.29627496159754224,0.29812898189418546,0.0018540202966432218,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_30,0.29627496159754224,0.28790511445191513,-0.008369847145627107,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_31,0.29627496159754224,0.2875022034197074,-0.00877275817783485,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_33,0.29627496159754224,0.30422301125632695,0.007948049658784706,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_34,0.29627496159754224,0.3171161642869734,0.020841202689431182,RETAINED
POST_HOC_MEASUREMENT_DIAGNOSTIC,yearly_rank,unweighted_tile_median,2023,VN_LEGACY63_35,0.29627496159754224,0.2827679987912669,-0.013506962806275336,RETAINED
